,day,daily_discharge
1836,11/14/2011,0.023229167
1837,11/15/2011,0.03953125
1838,11/16/2011,0.011385417
1839,11/17/2011,0.014458333
1840,11/18/2011,0.012260417
1841,11/19/2011,0.019770833
1842,11/20/2011,0.021916667
1843,11/21/2011,0.11840625
1844,11/22/2011,0.015447917
1845,11/23/2011,0.011291667
1846,11/24/2011,0.012604167
1847,11/25/2011,0.047083333
1848,11/26/2011,0.275885417
1849,11/27/2011,0.092447917
1850,11/28/2011,0.038895833
1851,11/29/2011,0.083375
1852,11/30/2011,0.020145833
1853,12/1/2011,0.014770833
1854,12/2/2011,0.026885417
1855,12/3/2011,0.040041667
1856,12/4/2011,0.011354167
1857,12/5/2011,0.252572917
1858,12/6/2011,0.02828125
1859,12/7/2011,0.068354167
1860,12/8/2011,0.0179375
1861,12/9/2011,0.085447917
1862,12/10/2011,0.606645833
1863,12/11/2011,0.19128125
1864,12/12/2011,0.039916667
1865,12/13/2011,0.024708333
1866,12/14/2011,0.0195625
1867,12/15/2011,0.125208333
1868,12/16/2011,0.017739583
1869,12/17/2011,0.014364583
1870,12/18/2011,0.013416667
1871,12/19/2011,0.012020833
1872,12/20/2011,0.016572917
1873,12/21/2011,0.023510417
1874,12/22/2011,0.018239583
1875,12/23/2011,0.01384375
1876,12/24/2011,0.012010417
1877,12/25/2011,0.01128125
1878,12/26/2011,0.01440625
1879,12/27/2011,0.010229167
1880,12/28/2011,0.013145833
1881,12/29/2011,0.009020833
1882,12/30/2011,0.01940625
1883,12/31/2011,0.025010417
1884,1/1/2012,0.01053125
1885,1/2/2012,0.011416667
1886,1/3/2012,0.0115
1887,1/4/2012,0.008833333
1888,1/5/2012,0.017402174
1889,3/4/2012,0.010833333
1890,3/5/2012,0.010135417
1891,3/6/2012,0.018270833
1892,3/7/2012,0.03525
1893,3/8/2012,0.009552083
1894,3/9/2012,0.008989583
1895,3/10/2012,0.00884375
1896,3/11/2012,0.01040625
1897,3/12/2012,0.008447917
1898,3/13/2012,0.008333333
1899,3/14/2012,0.008989583
1900,3/15/2012,0.008833333
1901,3/16/2012,0.025270833
1902,3/17/2012,0.30178125
1903,3/18/2012,1.049364583
1904,3/19/2012,1.078177083
1905,3/20/2012,1.059173913
1906,11/21/2012,0.138583333
1907,11/22/2012,0.13303125
1908,11/23/2012,0.133229167
1909,11/24/2012,0.131885417
1910,11/25/2012,0.1331875
1911,11/26/2012,1.1409375
1912,11/27/2012,2.003229167
1913,11/28/2012,1.889666667
1914,11/29/2012,1.97390625
1915,11/30/2012,1.8633125
1916,12/1/2012,1.9729375
1917,12/2/2012,1.916833333
1918,12/3/2012,2.19715625
1919,12/4/2012,2.504291667
1920,12/5/2012,2.329135417
1921,12/6/2012,2.321041667
1922,12/7/2012,2.032364583
1923,12/8/2012,1.917166667
1924,12/9/2012,1.870604167
1925,12/10/2012,1.8429375
1926,12/11/2012,2.44346875
1927,12/12/2012,2.181833333
1928,12/13/2012,2.309114583
1929,12/14/2012,2.225864583
1930,12/15/2012,1.947375
1931,12/16/2012,2.02878125
1932,12/17/2012,1.899739583
1933,12/18/2012,1.854208333
1934,12/19/2012,1.945854167
1935,12/20/2012,1.91309375
1936,12/21/2012,2.646395833
1937,12/22/2012,2.374739583
1938,12/23/2012,1.95821875
1939,12/24/2012,1.892197917
1940,12/25/2012,1.898666667
1941,12/26/2012,1.881052083
1942,12/27/2012,1.860510417
1943,12/28/2012,1.847645833
1944,12/29/2012,1.833677083
1945,12/30/2012,1.821260417
1946,12/31/2012,1.804208333
1947,1/1/2013,1.826895833
1948,1/2/2013,1.785395833
1949,1/3/2013,1.819645833
1950,1/4/2013,1.787708333
1951,1/5/2013,1.764760417
1952,1/6/2013,1.755291667
1953,1/7/2013,1.9865625
1954,1/8/2013,1.791927083
1955,1/9/2013,1.778375
1956,1/10/2013,1.826958333
1957,1/11/2013,1.91103125
1958,1/12/2013,2.06975
1959,1/13/2013,1.97340625
1960,1/14/2013,1.779427083
1961,1/15/2013,1.843541667
1962,1/16/2013,1.874833333
1963,1/17/2013,1.839364583
1964,1/18/2013,1.804697917
1965,1/19/2013,1.751041667
1966,1/20/2013,1.732229167
1967,1/21/2013,1.737979167
1968,1/22/2013,0.808583333
1969,1/23/2013,0.094916667
1970,1/24/2013,0.105052083
1971,1/25/2013,0.123229167
1972,1/26/2013,0.1248125
1973,1/27/2013,0.137166667
1974,1/28/2013,0.139645833
1975,1/29/2013,0.1389375
1976,1/30/2013,0.129229167
1977,1/31/2013,0.1101875
1978,2/1/2013,0.123791667
1979,2/2/2013,0.141447917
1980,2/3/2013,0.131791667
1981,2/4/2013,0.134864583
1982,2/5/2013,0.132802083
1983,2/6/2013,0.121864583
1984,2/7/2013,0.1161875
1985,2/8/2013,0.11725
1986,2/9/2013,0.122322917
1987,2/10/2013,0.12759375
1988,2/11/2013,0.121166667
1989,2/12/2013,0.140354167
1990,2/13/2013,0.13028125
1991,2/14/2013,0.11665625
1992,2/15/2013,0.125572917
1993,2/16/2013,0.134760417
1994,2/17/2013,0.127010417
1995,2/18/2013,0.12384375
1996,2/19/2013,0.123677083
1997,2/20/2013,0.119791667
1998,2/21/2013,0.123947917
1999,2/22/2013,0.12440625
2000,2/23/2013,0.133083333
2001,2/24/2013,0.12546875
2002,2/25/2013,0.12315625
2003,2/26/2013,0.119854167
2004,2/27/2013,0.127958333
2005,2/28/2013,0.136666667
2006,3/1/2013,0.138583333
2007,3/2/2013,0.1411875
2008,3/3/2013,0.126447917
2009,3/4/2013,0.123614583
2010,3/5/2013,0.1241875
2011,3/6/2013,0.13084375
2012,3/7/2013,0.11884375
2013,3/8/2013,0.124958333
2014,3/9/2013,0.124072917
2015,3/10/2013,0.13246875
2016,3/11/2013,0.149354167
2017,3/12/2013,0.15371875
2018,3/13/2013,0.155
2019,3/14/2013,0.146427083
2020,3/15/2013,0.14546875
2021,3/16/2013,0.133572917
2022,3/17/2013,0.129864583
2023,3/18/2013,0.1208125
2024,3/19/2013,0.109041667
2025,3/20/2013,0.131583333
2026,3/21/2013,0.508395833
2027,3/22/2013,0.551979167
2028,3/23/2013,0.553427083
2029,3/24/2013,0.5499375
2030,3/25/2013,0.528729167
2031,3/26/2013,0.349151571
2032,3/27/2013,0.212333193
2033,3/28/2013,0.217748934
2034,3/29/2013,5.79759336
2035,3/30/2013,8.21856695
2036,3/31/2013,4.816643389
2037,4/1/2013,0.792055335
2038,4/2/2013,0.469708634
2039,4/3/2013,0.377946243
2040,4/4/2013,0.347351658
2041,4/5/2013,0.419858527
2042,4/6/2013,0.30904009
2043,4/7/2013,0.300594154
2044,4/8/2013,0.344300309
2045,4/9/2013,0.397668817
2046,4/10/2013,0.351686111
2047,4/11/2013,0.287982556
2048,4/12/2013,0.254187773
2049,4/13/2013,0.267474807
2050,4/14/2013,0.337463872
2051,4/15/2013,0.256721562
2052,4/16/2013,1.517346433
2053,4/17/2013,0.717464849
2054,4/18/2013,0.388818347
2055,4/19/2013,1.847630761
2056,4/20/2013,2.227660511
2057,4/21/2013,0.573700109
2058,4/22/2013,0.352230935
2059,4/23/2013,0.294805993
2060,4/24/2013,4.78759407
2061,4/25/2013,0.593392317
2062,4/26/2013,0.386734816
2063,4/27/2013,0.413522472
2064,4/28/2013,0.754857809
2065,4/29/2013,0.329111566
2066,4/30/2013,3.917906204
2067,5/1/2013,1.342031573
2068,5/2/2013,0.762034868
2069,5/3/2013,0.425322321
2070,5/4/2013,0.34166503
2071,5/5/2013,0.338883003
2072,5/6/2013,0.321430231
2073,5/7/2013,3.315774605
2074,5/8/2013,3.054706517
2075,5/9/2013,4.630077762
2076,5/10/2013,1.556238341
2077,5/11/2013,0.893190211
2078,5/12/2013,3.033925451
2079,5/13/2013,0.900278419
2080,5/14/2013,0.587643995
2081,5/15/2013,4.975797523
2082,5/16/2013,0.881792514
2083,5/17/2013,0.60236744
2084,5/18/2013,0.609031891
2085,5/19/2013,0.550240167
2086,5/20/2013,0.42847732
2087,5/21/2013,4.763656603
2088,5/22/2013,5.232216602
2089,5/23/2013,1.041908879
2090,5/24/2013,1.05308241
2091,5/25/2013,0.723154682
2092,5/26/2013,2.402371339
2093,5/27/2013,3.394977613
2094,5/28/2013,1.783907814
2095,5/29/2013,2.704130752
2096,5/30/2013,3.690488328
2097,5/31/2013,4.058536542
2098,6/1/2013,1.074305527
2099,6/2/2013,0.778313908
2100,6/3/2013,1.062943234
2101,6/4/2013,2.849758902
2102,6/5/2013,0.689296451
2103,6/6/2013,0.542182464
2104,6/7/2013,0.50151963
2105,6/8/2013,0.505859331
2106,6/9/2013,0.425622725
2107,6/10/2013,0.722513823
2108,6/11/2013,1.604813165
2109,6/12/2013,5.604493059
2110,6/13/2013,0.857674134
2111,6/14/2013,3.24428862
2112,6/15/2013,2.037487388
2113,6/16/2013,0.724379244
2114,6/17/2013,0.58047846
2115,6/18/2013,0.621340854
2116,6/19/2013,2.173943664
2117,6/20/2013,1.044108325
2118,6/21/2013,1.015299126
2119,6/22/2013,1.418381737
2120,6/23/2013,2.99615196
2121,6/24/2013,5.198829662
2122,6/25/2013,8.873764409
2123,6/26/2013,11.82809273
2124,6/27/2013,10.11796645
2125,6/28/2013,3.588748769
2126,6/29/2013,2.321075271
2127,6/30/2013,15.00540692
2128,7/1/2013,5.321564479
2129,7/2/2013,4.015068656
2130,7/3/2013,5.100343772
2131,7/4/2013,2.803106282
2132,7/5/2013,2.041531534
2133,7/6/2013,4.618251231
2134,7/7/2013,10.66478626
2135,7/8/2013,5.454751077
2136,7/9/2013,5.830463697
2137,7/10/2013,8.509891106
2138,7/11/2013,3.436706591
2139,7/12/2013,2.970777554
2140,7/13/2013,3.701649978
2141,7/14/2013,13.43875118
2142,7/15/2013,14.5327181
2143,7/16/2013,5.518468249
2144,7/17/2013,3.809373044
2145,7/18/2013,18.74173667
2146,7/19/2013,4.512545055
2147,7/20/2013,3.241102061
2148,7/21/2013,2.907722291
2149,7/22/2013,5.222270297
2150,7/23/2013,2.871530939
2151,7/24/2013,2.393084657
2152,7/25/2013,2.234170611
2153,7/26/2013,2.805471788
2154,7/27/2013,2.379125969
2155,7/28/2013,1.901018125
2156,7/29/2013,0.530121496
2157,7/30/2013,0.501907505
2158,7/31/2013,0.613158249
2159,8/1/2013,2.817527777
2160,8/2/2013,0.552523289
2161,8/3/2013,0.416967311
2162,8/4/2013,0.398953851
2163,8/5/2013,0.478458583
2164,8/6/2013,0.946492138
2165,8/7/2013,1.35726842
2166,8/8/2013,2.597243441
2167,8/9/2013,3.675512408
2168,8/10/2013,0.845130166
2169,8/11/2013,0.577892379
2170,8/12/2013,0.455769936
2171,8/13/2013,0.397665755
2172,8/14/2013,0.368661837
2173,8/15/2013,0.343370081
2174,8/16/2013,0.440604759
2175,8/17/2013,0.330854215
2176,8/18/2013,1.688928845
2177,8/19/2013,0.616983204
2178,8/20/2013,0.682907131
2179,8/21/2013,0.454258414
2180,8/22/2013,0.750101716
2181,8/23/2013,0.419881338
2182,8/24/2013,0.347701315
2183,8/25/2013,0.830776775
2184,8/26/2013,0.606750098
2185,8/27/2013,1.166657369
2186,8/28/2013,0.351208086
2187,8/29/2013,0.322546942
2188,8/30/2013,0.397536588
2189,8/31/2013,0.334720927
2190,9/1/2013,0.353892155
2191,9/2/2013,0.301337866
2192,9/3/2013,2.991414036
2193,9/4/2013,3.632792956
2194,9/5/2013,2.873891647
2195,9/6/2013,1.214851648
2196,9/7/2013,1.033315721
2197,9/8/2013,1.313528383
2198,9/9/2013,0.47425165
2199,9/10/2013,0.401422674
2200,9/11/2013,0.521430501
2201,9/12/2013,2.57033897
2202,9/13/2013,0.509360462
2203,9/14/2013,0.494015325
2204,9/15/2013,0.367722352
2205,9/16/2013,0.332706521
2206,9/17/2013,0.313398649
2207,9/18/2013,0.316363229
2208,9/19/2013,0.293434624
2209,9/20/2013,0.286971331
2210,9/21/2013,0.275950294
2211,9/22/2013,0.254717323
2212,9/23/2013,0.242254851
2213,9/24/2013,0.376772009
2214,9/25/2013,0.228757947
2215,9/26/2013,0.227989935
2216,9/27/2013,0.221632292
2217,9/28/2013,0.221425669
2218,9/29/2013,0.215551665
2219,9/30/2013,0.287200406
2220,10/1/2013,0.306968651
2221,10/2/2013,0.305244313
2222,10/3/2013,0.313843835
2223,10/4/2013,0.831618559
2224,10/5/2013,0.567514338
2225,10/6/2013,0.228025503
2226,10/7/2013,0.208018222
2227,10/8/2013,0.220614369
2228,10/9/2013,0.301489835
2229,10/10/2013,0.484318319
2230,10/11/2013,1.122331377
2231,10/12/2013,0.323022031
2232,10/13/2013,0.296756313
2233,10/14/2013,0.249874527
2234,10/15/2013,0.209509283
2235,10/16/2013,0.195720137
2236,10/17/2013,0.192962354
2237,10/18/2013,0.190055989
2238,10/19/2013,0.195123737
2239,10/20/2013,0.184499599
2240,10/21/2013,0.1850478
2241,10/22/2013,0.192804838
2242,10/23/2013,0.195678422
2243,10/24/2013,0.196114668
2244,10/25/2013,0.216712645
2245,10/26/2013,0.845991813
2246,10/27/2013,0.228957134
2247,10/28/2013,0.184158743
2248,10/29/2013,1.118673526
2249,10/30/2013,0.211654604
2250,10/31/2013,0.320547575
2251,12/16/2013,2.00736766
2252,12/17/2013,0.659638453
2253,12/18/2013,0.485772811
2254,12/19/2013,0.499232775
2255,12/20/2013,0.545327879
2256,12/21/2013,0.599890235
2257,12/22/2013,0.552129046
2258,12/23/2013,1.478947373
2259,12/24/2013,1.989377836
2260,12/25/2013,0.613389995
2261,12/26/2013,0.457812568
2262,12/27/2013,1.507645695
2263,12/28/2013,0.578855974
2264,12/29/2013,0.51965903
2265,12/30/2013,0.587538436
2266,12/31/2013,0.468918182
2267,1/1/2014,0.953772152
2268,1/2/2014,1.198411808
2269,1/3/2014,0.661077983
2270,1/4/2014,0.838162713
2271,1/5/2014,0.728306293
2272,1/6/2014,0.444146951
2273,1/7/2014,0.673207454
2274,1/8/2014,0.440277289
2275,1/9/2014,0.430661261
2276,1/10/2014,0.713075172
2277,1/11/2014,0.51002035
2278,1/12/2014,0.931159402
2279,1/13/2014,0.514251165
2280,1/14/2014,0.568698401
2281,1/15/2014,0.442479879
2282,1/16/2014,0.381443846
2283,1/17/2014,0.449370338
2284,1/18/2014,0.340052026
2285,1/19/2014,0.332382491
2286,1/20/2014,0.324923541
2287,1/21/2014,0.31033525
2288,1/22/2014,0.339356041
2289,1/23/2014,0.341479666
2290,1/24/2014,0.425592352
2291,1/25/2014,0.394436735
2292,1/26/2014,0.341690822
2293,1/27/2014,0.31636443
2294,1/28/2014,0.409861417
2295,1/29/2014,0.311923279
2296,1/30/2014,0.778418192
2297,1/31/2014,0.928977674
2298,2/1/2014,1.260287617
2299,2/2/2014,0.647565186
2300,2/3/2014,0.593272323
2301,2/4/2014,0.829313279
2302,2/5/2014,1.691180188
2303,2/6/2014,1.862547507
2304,2/7/2014,2.573462307
2305,2/8/2014,0.73700054
2306,2/9/2014,0.535568847
2307,2/10/2014,0.466592378
2308,2/11/2014,0.40878077
2309,2/12/2014,0.352314458
2310,2/13/2014,0.643364251
2311,2/14/2014,0.365111541
2312,2/15/2014,0.346573326
2313,2/16/2014,0.325775789
2314,2/17/2014,0.30562161
2315,2/18/2014,0.644032491
2316,2/19/2014,0.876185595
2317,2/20/2014,0.485819217
2318,2/21/2014,2.088316728
2319,2/22/2014,1.430007219
2320,2/23/2014,0.439496519
2321,2/24/2014,0.359820501
2322,2/25/2014,0.333142763
2323,2/26/2014,0.307048342
2324,2/27/2014,0.298062135
2325,2/28/2014,0.293746958
2326,3/1/2014,0.36928462
2327,3/2/2014,0.298330804
2328,3/3/2014,0.318820845
2329,3/4/2014,0.522255284
2330,3/5/2014,0.729288862
2331,3/6/2014,0.523325761
2332,3/7/2014,0.357828674
2333,3/8/2014,0.35327097
2334,3/9/2014,0.297865989
2335,3/10/2014,0.304442041
2336,3/11/2014,0.631082441
2337,3/12/2014,0.285897551
2338,3/13/2014,0.264188474
2339,3/14/2014,0.261660576
2340,3/15/2014,0.260713407
2341,3/16/2014,0.252354367
2342,3/17/2014,0.239790495
2343,3/18/2014,0.218913002
2344,3/19/2014,0.213735333
2345,3/20/2014,0.212773682
2346,3/21/2014,0.20427918
2347,3/22/2014,0.19798886
2348,3/23/2014,0.197148369
2349,3/24/2014,0.2005098
2350,3/25/2014,0.204005896
2351,3/26/2014,0.205937326
2352,3/27/2014,0.201083884
2353,3/28/2014,0.307435877
2354,3/29/2014,0.267604611
2355,3/30/2014,0.199119685
2356,3/31/2014,0.183289252
2357,4/1/2014,0.17727031
2358,4/2/2014,0.176900438
2359,4/3/2014,0.20568077
2360,4/4/2014,1.127673376
2361,4/5/2014,1.345275467
2362,4/6/2014,0.216669281
2363,4/7/2014,0.193676133
2364,4/8/2014,0.186435582
2365,4/9/2014,0.214488522
2366,4/10/2014,0.190487263
2367,4/11/2014,0.181943222
2368,4/12/2014,0.178203877
2369,4/13/2014,0.186047647
2370,4/14/2014,0.179013937
2371,4/15/2014,0.168283171
2372,4/16/2014,0.170568851
2373,4/17/2014,0.270339572
2374,4/18/2014,0.244994813
2375,4/19/2014,2.075396006
2376,4/20/2014,1.881965828
2377,4/21/2014,0.239812019
2378,4/22/2014,0.194473887
2379,4/23/2014,0.189031609
2380,4/24/2014,0.190546989
2381,4/25/2014,0.186251355
2382,4/26/2014,0.188146936
2383,4/27/2014,0.189914041
2384,4/28/2014,0.186109998
2385,4/29/2014,0.186275836
2386,4/30/2014,0.200186595
2387,5/1/2014,0.212632859
2388,5/2/2014,0.217818493
2389,5/3/2014,0.654457561
2390,5/4/2014,0.200507939
2391,5/5/2014,0.187861216
2392,5/6/2014,0.168538678
2393,5/7/2014,0.158782729
2394,5/8/2014,4.254799703
2395,5/9/2014,1.519193445
2396,5/10/2014,8.327536411
2397,5/11/2014,2.194490143
2398,5/12/2014,2.522886463
2399,5/13/2014,0.889922042
2400,5/14/2014,0.634878101
2401,5/15/2014,0.610334936
2402,5/16/2014,0.571035017
2403,5/17/2014,0.451303543
2404,5/18/2014,0.387130639
2405,5/19/2014,0.384171178
2406,5/20/2014,2.038844739
2407,5/21/2014,0.42731271
2408,5/22/2014,0.383804666
2409,5/23/2014,0.37101517
2410,5/24/2014,0.350221694
2411,5/25/2014,0.348874271
2412,5/26/2014,0.341745926
2413,5/27/2014,0.33273487
2414,5/28/2014,0.349035884
2415,5/29/2014,0.344376312
2416,5/30/2014,0.361256501
2417,5/31/2014,0.362082102
2418,6/1/2014,0.32438572
2419,6/2/2014,0.316012797
2420,6/3/2014,0.314271902
2421,6/4/2014,0.311720713
2422,6/5/2014,0.308875039
2423,6/6/2014,0.293275166
2424,6/7/2014,0.328729734
2425,6/8/2014,0.432198933
2426,6/9/2014,0.33481139
2427,6/10/2014,0.288216769
2428,6/11/2014,0.274137355
2429,6/12/2014,0.278172806
2430,6/13/2014,0.283949035
2431,6/14/2014,0.299993811
2432,6/15/2014,0.307323271
2433,6/16/2014,0.310958959
2434,6/17/2014,0.311024581
2435,6/18/2014,0.339154844
2436,6/19/2014,0.358715434
2437,6/20/2014,0.384845632
2438,6/21/2014,0.361844983
2439,6/22/2014,0.33848548
2440,6/23/2014,0.354738861
2441,6/24/2014,0.353583223
2442,6/25/2014,0.344910216
2443,6/26/2014,0.534284202
2444,6/27/2014,0.627040971
2445,6/28/2014,0.786663417
2446,6/29/2014,0.729030587
2447,6/30/2014,0.67588236
2448,7/1/2014,0.578694592
2449,7/2/2014,0.64472425
2450,7/3/2014,0.832720227
2451,7/4/2014,0.883784275
2452,7/5/2014,0.902490011
2453,7/6/2014,1.684686815
2454,7/7/2014,0.686558944
2455,7/8/2014,0.71181125
2456,7/9/2014,0.698255229
2457,7/10/2014,0.531647692
2458,7/11/2014,1.535839844
2459,7/12/2014,0.504159211
2460,7/13/2014,0.42936419
2461,7/14/2014,0.414409295
2462,7/15/2014,0.415136012
2463,7/16/2014,0.505081748
2464,7/17/2014,0.526708715
2465,7/18/2014,0.647619101
2466,7/19/2014,3.23293957
2467,7/20/2014,0.585490385
2468,7/21/2014,0.41923133
2469,7/22/2014,0.408292636
2470,7/23/2014,0.390978594
2471,7/24/2014,0.366171362
2472,7/25/2014,0.376184046
2473,7/26/2014,0.363582934
2474,7/27/2014,0.458612276
2475,7/28/2014,0.405132932
2476,7/29/2014,0.30212911
2477,7/30/2014,0.28439169
2478,7/31/2014,0.24964853
2479,8/1/2014,0.246349285
2480,8/2/2014,1.931039685
2481,8/3/2014,0.761553788
2482,8/4/2014,0.571550493
2483,8/5/2014,2.013604097
2484,8/6/2014,1.631682909
2485,8/7/2014,0.453883773
2486,8/8/2014,0.711139315
2487,8/9/2014,0.877119086
2488,8/10/2014,0.446939579
2489,8/11/2014,0.66946173
2490,8/12/2014,0.796131012
2491,8/13/2014,0.636171199
2492,8/14/2014,0.459105194
2493,8/15/2014,0.420930808
2494,8/16/2014,1.025509173
2495,8/17/2014,0.80001979
2496,8/18/2014,0.413727607
2497,8/19/2014,0.362485501
2498,8/20/2014,2.046868931
2499,8/21/2014,0.804722145
2500,8/22/2014,12.90024457
2501,8/23/2014,40.12545636
2502,8/24/2014,7.510801271
2503,8/25/2014,0.398457403
2504,8/26/2014,0.585551277
2505,8/27/2014,0.65787669
2506,8/28/2014,0.49237616
2507,8/29/2014,13.33199796
2508,8/30/2014,1.115205411
2509,8/31/2014,0.811664735
2510,9/1/2014,0.623146661
2511,9/2/2014,1.019123642
2512,9/3/2014,0.348308022
2513,9/4/2014,0.898035505
2514,9/5/2014,1.825890026
2515,9/6/2014,0.395246584
2516,9/7/2014,1.037543059
2517,9/8/2014,0.633746219
2518,9/9/2014,0.489167789
2519,9/10/2014,0.335106694
2520,9/11/2014,0.358659852
2521,9/12/2014,0.287513488
2522,9/13/2014,0.275299992
2523,9/14/2014,0.71067213
2524,9/15/2014,0.375303972
2525,9/16/2014,0.311856014
2526,9/17/2014,0.27410166
2527,9/18/2014,0.310683962
2528,9/19/2014,11.02803462
2529,9/20/2014,1.026009978
2530,9/21/2014,0.743279831
2531,9/22/2014,7.443202035
2532,9/23/2014,1.243519463
2533,9/24/2014,0.610721092
2534,9/25/2014,1.675257021
2535,9/26/2014,0.742827189
2536,9/27/2014,0.529423028
2537,9/28/2014,0.454889153
2538,9/29/2014,0.427921275
2539,9/30/2014,0.365946697
2540,10/1/2014,0.350972825
2541,10/2/2014,0.351151155
2542,10/3/2014,0.329139321
2543,10/4/2014,0.348515876
2544,10/5/2014,0.357139977
2545,10/6/2014,0.313940505
2546,10/7/2014,0.206151227
2547,10/8/2014,0.230743058
2548,10/9/2014,0.313980443
2549,10/10/2014,0.274427064
2550,10/11/2014,0.253188505
2551,10/12/2014,0.23818745
2552,10/13/2014,0.385604978
2553,10/14/2014,0.494255935
2554,10/15/2014,0.248919164
2555,10/16/2014,0.246778129
2556,10/17/2014,0.259040188
2557,10/18/2014,0.238718789
2558,10/19/2014,0.219753251
2559,10/20/2014,0.20636948
2560,10/21/2014,0.199576379
2561,10/22/2014,0.193308396
2562,10/23/2014,0.240516566
2563,10/24/2014,0.215116764
2564,10/25/2014,0.241114072
2565,10/26/2014,0.214775187
2566,10/27/2014,0.204169261
2567,10/28/2014,0.199521659
2568,10/29/2014,0.336343813
2569,10/30/2014,1.336815412
2570,10/31/2014,0.698761117
2571,11/1/2014,0.305266969
2572,11/2/2014,0.660235697
2573,11/3/2014,1.114752281
2574,11/4/2014,4.520688956
2575,11/5/2014,0.747919422
2576,11/6/2014,0.34485302
2577,11/7/2014,16.55181878
2578,11/8/2014,0.737558056
2579,11/9/2014,0.301901056
2580,11/10/2014,0.25026708
2581,11/11/2014,0.235337358
2582,11/12/2014,0.224821176
2583,11/13/2014,0.223415875
2584,11/14/2014,0.201690554
2585,11/15/2014,0.200488178
2586,11/16/2014,0.309626244
2587,11/17/2014,0.289452537
2588,11/18/2014,0.238173205
2589,11/19/2014,0.481345916
2590,11/20/2014,0.381789067
2591,11/21/2014,2.684948806
2592,11/22/2014,2.288279621
2593,11/23/2014,0.524951536
2594,11/24/2014,0.492551336
2595,11/25/2014,0.830399099
2596,11/26/2014,2.4495962
2597,11/27/2014,0.814313438
2598,11/28/2014,0.414596342
2599,11/29/2014,0.366066556
2600,11/30/2014,0.30062269
2601,12/1/2014,0.548921021
2602,12/2/2014,0.696076454
2603,12/3/2014,0.516481812
2604,12/4/2014,0.770414063
2605,12/5/2014,0.493919931
2606,12/6/2014,0.351414578
2607,12/7/2014,0.348857061
2608,12/8/2014,0.330991693
2609,12/9/2014,0.297274963
2610,12/10/2014,0.272674008
2611,12/11/2014,0.259885384
2612,12/12/2014,0.261448487
2613,12/13/2014,0.24910741
2614,12/14/2014,0.258365908
2615,12/15/2014,0.831710084
2616,12/16/2014,16.36900615
2617,12/17/2014,0.756405132
2618,12/18/2014,0.691197097
2619,12/19/2014,0.460656981
2620,12/20/2014,0.386455014
2621,12/21/2014,0.350771333
2622,12/22/2014,0.298426323
2623,12/23/2014,0.274212708
2624,12/24/2014,0.276771656
2625,12/25/2014,0.326193667
2626,12/26/2014,0.342429792
2627,12/27/2014,0.284826445
2628,12/28/2014,0.281460839
2629,12/29/2014,0.267402478
2630,12/30/2014,0.282327122
2631,12/31/2014,0.268076726
2632,1/1/2015,0.235286392
2633,1/2/2015,0.236186748
2634,1/3/2015,0.257880194
2635,1/4/2015,0.2557307
2636,1/5/2015,0.315402079
2637,1/6/2015,0.317023148
2638,1/7/2015,0.261783063
2639,1/8/2015,0.300328919
2640,3/2/2015,0.41465197
2641,3/3/2015,0.459566022
2642,3/4/2015,0.816881123
2643,3/5/2015,0.362119772
2644,3/6/2015,0.307002826
2645,3/7/2015,0.28307364
2646,3/8/2015,0.304596273
2647,3/9/2015,0.319861923
2648,3/10/2015,0.460363706
2649,3/11/2015,1.03457619
2650,3/12/2015,1.404045994
2651,3/13/2015,0.544384372
2652,3/14/2015,0.424656941
2653,3/15/2015,0.334634402
2654,3/16/2015,0.332947106
2655,3/17/2015,0.289608651
2656,3/18/2015,0.263315772
2657,3/19/2015,0.268373959
2658,3/20/2015,0.243235764
2659,3/21/2015,0.237962281
2660,3/22/2015,0.233550341
2661,3/23/2015,0.226047669
2662,3/24/2015,0.225840283
2663,3/25/2015,0.220004156
2664,3/26/2015,0.217156534
2665,3/27/2015,0.243378869
2666,3/28/2015,0.220892751
2667,3/29/2015,0.214143354
2668,3/30/2015,0.220409255
2669,3/31/2015,0.202037136
2670,4/1/2015,0.198684119
2671,4/2/2015,0.49245477
2672,4/3/2015,0.251052186
2673,4/4/2015,0.343191288
2674,4/5/2015,0.381369681
2675,4/6/2015,0.333399128
2676,4/7/2015,0.224364331
2677,4/8/2015,0.261147732
2678,6/3/2015,0.183622918
2679,6/4/2015,0.177126334
2680,6/5/2015,0.177394471
2681,6/6/2015,0.175083981
2682,6/7/2015,0.185631365
2683,6/8/2015,0.184801768
2684,6/9/2015,0.179814695
2685,6/10/2015,0.214721418
2686,6/11/2015,0.368946198
2687,6/12/2015,0.181818051
2688,6/13/2015,0.188494979
2689,6/14/2015,0.173332958
2690,6/15/2015,0.159776213
2691,6/16/2015,0.159760269
2692,6/17/2015,0.152153652
2693,6/18/2015,0.123832329
2694,6/19/2015,0.119729311
2695,6/20/2015,0.118588544
2696,6/21/2015,0.127393248
2697,6/22/2015,0.273005626
2698,6/23/2015,0.151566742
2699,6/24/2015,0.120093428
2700,6/25/2015,0.109483217
2701,6/26/2015,0.156436142
2702,6/27/2015,0.128611177
2703,6/28/2015,0.121746439
2704,6/29/2015,0.113400917
2705,6/30/2015,0.153193465
2706,7/1/2015,0.32402416
2707,7/2/2015,0.132986812
2708,7/3/2015,0.118056223
2709,7/4/2015,0.117479107
